train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse
0.0035649196208080523,0.003679126522875907,0.08434490607425824,0.08277995447185599,0.3383383069207545,0.3460251530896166
0.0017012329671176175,0.0036791031538636223,0.04044158475629999,0.0827812165220138,0.23372663078021455,0.34602405536141156
0.0017404755515878208,0.003679034559585287,0.040448691196067046,0.08278467914217591,0.23372616295989582,0.3460208315271297
0.0017109062123336005,0.0036785104938353917,0.04046817966215011,0.0828094545859191,0.23371707843310438,0.34599618295005863
