listing_id,review_count,avg_rating,mean_pred_rating,std_pred_rating,mean_review_score,avg_rating_norm,mean_pred_norm,stability,confidence,listing_score,final_score
22475478,10,4.9,4.999997806549072,4.30739966975401e-06,0.9999994516372681,0.9750000000000001,0.9999994516372681,0.9999978463001651,0.6129553096878929,0.9924993753455222,0.8772568913358519
1419445329478978193,9,5.0,4.999999894036187,3.1789143882058707e-07,0.9999999735090468,1.0,0.9999999735090468,0.9999998410542806,0.588591910067779,0.9999999615881179,0.8765775393493392
1555583923856616864,9,5.0,4.999999788072374,2.513152488840569e-07,0.9999999470180936,1.0,0.9999999470180936,0.9999998743423756,0.588591910067779,0.9999999520113079,0.8765775309545224
1529911576785932520,9,5.0,4.99999819861518,5.404154459616913e-06,0.999999549653795,1.0,0.999999549653795,0.9999972979227701,0.588591910067779,0.9999993469980027,0.8765770006134278
1193260944428225291,9,5.0,4.99999655617608,6.2298814764304e-06,0.9999991390440199,1.0,0.9999991390440199,0.9999968850592618,0.588591910067779,0.9999990592331003,0.876576748365168
1614785467428627964,8,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.5616594212987629,1.0,0.8684978263896288
1528292034192573769,8,5.0,4.999985694885254,2.4506964779631733e-05,0.9999964237213135,1.0,0.9999964237213135,0.9999877465176101,0.5616594212987629,0.999996195024364,0.8684945217765595
1579258507616766403,8,4.875,4.999996542930603,8.486974265612533e-06,0.9999991357326508,0.96875,0.9999991357326508,0.9999957565128672,0.5616594212987629,0.9906238881298881,0.8603546936104506
1308182311100959341,7,5.0,4.999999591282436,8.890411719133451e-07,0.9999998978206089,1.0,0.999999897820609,0.999999555479414,0.5315514604066737,0.9999998771232471,0.8594653325136798
1530411269958862436,7,5.0,4.999997411455427,4.539205428466981e-06,0.9999993528638568,1.0,0.9999993528638567,0.9999977303972858,0.5315514604066737,0.999999303634714,0.8594648396201064
1567407695500136956,6,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.4974178695665277,1.0,0.8492253608699583
1626280973294986237,6,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.4974178695665277,1.0,0.8492253608699583
1533185220491988809,6,5.0,4.999999920527141,1.9466795472408794e-07,0.999999980131785,1.0,0.9999999801317851,0.9999999026660227,0.4974178695665277,0.9999999744723853,0.8492253391912604
1589107487365274066,6,5.0,4.99999984105428,3.893359093647785e-07,0.9999999602635702,1.0,0.9999999602635701,0.9999998053320454,0.4974178695665277,0.9999999489447704,0.8492253175125625
1454396117275931632,6,5.0,4.999999602635701,9.733397733448659e-07,0.9999999006589254,1.0,0.9999999006589253,0.9999995133301133,0.4974178695665277,0.9999998723619259,0.8492252524764687
1541420455093502104,6,5.0,4.999999205271403,1.7236635478893127e-06,0.9999998013178507,1.0,0.9999998013178508,0.999999138168226,0.4974178695665277,0.999999761450052,0.8492251582872926
1384703628543650680,6,5.0,4.9999988079071045,2.693180321968639e-06,0.9999997019767761,1.0,0.9999997019767761,0.9999986534098391,0.4974178695665277,0.9999996340987028,0.8492250501372971
1583837872379072572,6,5.0,4.999998569488525,3.06068545068046e-06,0.9999996423721313,1.0,0.9999996423721313,0.9999984696572747,0.4974178695665277,0.9999995737532634,0.8492249988904196
1550799959922397923,6,5.0,4.999995867411296,7.81586383379341e-06,0.9999989668528239,1.0,0.999998966852824,0.9999960920680832,0.4974178695665277,0.9999988455792657,0.8492243805065935
975209746471156869,6,5.0,4.999992688496907,1.7212874755484994e-05,0.9999981721242269,1.0,0.9999981721242268,0.9999913935626222,0.4974178695665277,0.9999977037027181,0.8492234107960704
1609343140463257702,6,4.833333333333333,4.999999920527141,1.9466795472408794e-07,0.999999980131785,0.9583333333333333,0.9999999801317851,0.9999999026660227,0.4974178695665277,0.9874999744723851,0.8386100221803858
1631874462975439304,5,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.45801353078493934,1.0,0.8374040592354818
1584245534113756368,5,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.45801353078493934,1.0,0.8374040592354818
1456367010833740365,5,5.0,4.999999904632569,2.1324806008730317e-07,0.9999999761581421,1.0,0.9999999761581422,0.99999989337597,0.45801353078493934,0.9999999708933738,0.8374040348614749
45715316,5,5.0,4.999999904632569,2.1324806008730317e-07,0.9999999761581421,1.0,0.9999999761581422,0.99999989337597,0.45801353078493934,0.9999999708933738,0.8374040348614749
1616216834110458492,5,5.0,4.999999904632569,2.1324806002523982e-07,0.9999999761581421,1.0,0.9999999761581422,0.99999989337597,0.45801353078493934,0.9999999708933738,0.8374040348614749
1610295683908685271,5,5.0,4.999999713897705,6.39744180013656e-07,0.9999999284744263,1.0,0.9999999284744263,0.99999968012791,0.45801353078493934,0.999999912680121,0.8374039861134607
1445543434882661030,5,5.0,4.9999994277954105,6.217195897210467e-07,0.9999998569488525,1.0,0.9999998569488526,0.9999996891402051,0.45801353078493934,0.9999998746928997,0.8374039543028073
1547096256846191169,5,5.0,4.999998950958252,6.217195897210467e-07,0.999999737739563,1.0,0.9999997377395631,0.9999996891402051,0.45801353078493934,0.9999998091277904,0.8374038993983187
1594946096294643656,5,5.0,4.999995136260987,1.0875651059487392e-05,0.9999987840652466,1.0,0.9999987840652467,0.9999945621744702,0.45801353078493934,0.9999985155620563,0.8374028161611221
1552728599042626210,5,5.0,4.999990844726563,1.4936500605704152e-05,0.9999977111816406,1.0,0.9999977111816407,0.9999925317496972,0.45801353078493934,0.9999976209123569,0.8374020669778321
1611718367391685719,5,4.8,4.999999523162842,8.259061849605958e-07,0.9999998807907104,0.95,0.9999998807907104,0.9999995870469075,0.45801353078493934,0.984999872491927,0.8248428915711716
35629812,4,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.41140808993222105,1.0,0.8234224269796663
1411034375449997283,4,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.41140808993222105,1.0,0.8234224269796663
1552069510868842773,4,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.41140808993222105,1.0,0.8234224269796663
1616000972561003362,4,5.0,4.9999998807907104,2.384185791015625e-07,0.9999999701976776,1.0,0.9999999701976776,0.9999998807907104,0.41140808993222105,0.9999999657273292,0.8234223987587805
1579644613729750773,4,5.0,4.999999761581421,4.76837158203125e-07,0.9999999403953552,1.0,0.9999999403953552,0.9999997615814209,0.41140808993222105,0.9999999314546586,0.8234223705378949
897694902246981789,4,5.0,4.999999642372131,4.565368212105164e-07,0.9999999105930328,1.0,0.9999999105930328,0.9999997717315894,0.41140808993222105,0.9999999165859066,0.8234223582946311
1241300928251632795,4,5.0,4.999998927116394,1.8416452766599509e-06,0.9999997317790985,1.0,0.9999997317790985,0.9999990791773616,0.41140808993222105,0.9999997143551085,0.8234221917732565
1490368220808162878,4,5.0,4.999998688697815,2.6226043701171875e-06,0.9999996721744537,1.0,0.9999996721744537,0.9999986886978149,0.41140808993222105,0.9999996230006217,0.8234221165499233
1558143950670067506,4,5.0,4.9999977350234985,3.0000346642586335e-06,0.9999994337558746,1.0,0.9999994337558746,0.9999984999826679,0.41140808993222105,0.9999994635631312,0.8234219852655178
1610486862956096758,4,5.0,4.999993681907654,1.2636184692382812e-05,0.9999984204769135,1.0,0.9999984204769135,0.9999936819076538,0.41140808993222105,0.9999981835484506,0.823420931272723
